"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000101608",3572.06723140382,0.84992002811841,0.154945353980938,5.48528888593182,4.12794269874125e-08,1.65252314776783e-06
"ENSG00000101665",253.367268840457,0.304982318860393,0.127645176363822,2.38929764169946,0.0168806203358813,0.0943992175782733
"ENSG00000101782",1428.2735031054,0.545138599957571,0.144165974100387,3.78132637301764,0.000155995002470767,0.00224952855951385
"ENSG00000101825",4767.10469108964,-1.35152269901941,0.265260814202471,-5.09507106461572,3.48610462743375e-07,1.0825736376761e-05
"ENSG00000101843",614.901695618571,-0.399093043063665,0.12050353885092,-3.31187819768016,0.000926718844879727,0.00988160250634637
"ENSG00000101871",2690.15397918695,-0.447870199489704,0.17683995089745,-2.53263019593025,0.0113210318464227,0.0701469722247222
"ENSG00000101938",196.014012789191,1.09846588467324,0.39041053713496,2.81361741087822,0.0048987493026817,0.0367180738953404
"ENSG00000101955",4345.75555605261,0.926325672561055,0.194529838994531,4.76186932220253,1.91807878282293e-06,4.95391595872151e-05
"ENSG00000101974",1376.22056214948,0.367005638032679,0.103951144217386,3.53055890626067,0.000414682664906823,0.00513956813604273
"ENSG00000102007",653.135377983588,0.459255842443857,0.145782374096696,3.15028373827441,0.00163111965796482,0.0155874771673182
"ENSG00000102030",216.221593340536,0.304308508769222,0.12504977078936,2.43349913277182,0.0149536712469898,0.0858926562736488
"ENSG00000102098",49.2490265996647,-0.624989782536876,0.228149952040546,-2.7393816082232,0.00615548800410967,0.0437657573728493
"ENSG00000102119",875.782620762009,0.218236090396006,0.0874374520291966,2.49591090924212,0.0125634150872831,0.0758790714438563
"ENSG00000102218",420.943251256535,0.519634242657057,0.138992097660961,3.73858839028809,0.000185056429025679,0.00258952442287833
"ENSG00000102221",228.381346778136,-0.915070682583529,0.173442348114944,-5.27593573616228,1.32080371454593e-07,4.63287626730728e-06
"ENSG00000102226",1449.01772211666,-0.2008490661479,0.0646135179756944,-3.10846820356467,0.00188059880587907,0.0174387597053996
"ENSG00000102316",3090.75767884412,-0.38018900884424,0.13123533543026,-2.8970018447987,0.00376747539979214,0.0299559842345303
"ENSG00000102385",110.998431391346,-1.06156588344492,0.250039058742621,-4.24560022255423,2.1800903414791e-05,0.000419941042242026
"ENSG00000102401",2671.31486765125,-0.302362787435608,0.105512465636798,-2.86565938546466,0.00416141729530301,0.0323616974210325
"ENSG00000102466",664.680645198945,1.20748848434974,0.326792474027915,3.69497029557234,0.000219912495320289,0.00300645033505799
"ENSG00000102524",64.0414731737915,-1.71371160091185,0.282903642305569,-6.05758054914272,1.38184151845553e-09,7.95206611323704e-08
"ENSG00000102547",558.999586681732,0.556732433152201,0.14751813797782,3.77399308846961,0.000160655213132026,0.00229873018634518
"ENSG00000102554",149.552166590204,2.58697798375926,0.407730930646874,6.34481661632822,2.2269055100245e-10,1.50766415320225e-08
"ENSG00000102575",34.588683583532,-1.3867640878609,0.574556159071537,-2.41362670291772,0.0157946352414565,0.0896327297292515
"ENSG00000102580",2147.29758879812,0.402069708256428,0.111987422004107,3.59031131408383,0.000330283249011234,0.00421786825973778
"ENSG00000102760",1136.38757496646,3.16730690984626,0.685136992420411,4.62288118272083,3.78446513249537e-06,9.07433924673207e-05
"ENSG00000102780",466.196765064833,0.79381610314161,0.191182131413065,4.15214590021755,3.29372154890013e-05,0.00059640002284165
"ENSG00000102781",615.91508955407,0.33415870225759,0.108509404989253,3.07953676725705,0.00207322778658436,0.018918974078271
"ENSG00000102804",5397.33558773763,1.1940233800358,0.161554689675445,7.39083082289056,1.45914176124468e-13,1.82789765532795e-11
"ENSG00000102879",8.22536827995754,-1.399573096469,0.561167674810155,-2.49403727137791,0.0126299281764533,0.0761808474842412
"ENSG00000102882",2415.56425960019,-0.265593671397112,0.0907522976677346,-2.9265779294042,0.00342713633075333,0.0279746079480597
"ENSG00000102900",610.358055939506,0.37820981505958,0.107440128479809,3.52019138855232,0.000431235506158647,0.005297666341502
"ENSG00000102935",36.1479270707735,-1.13315249381473,0.314142112066551,-3.60713336508884,0.00030959855146815,0.00400399254593208
"ENSG00000102974",698.771077545204,-0.269991387680968,0.0974811758409212,-2.76967717461231,0.00561118770477843,0.0407133599280163
"ENSG00000102984",90.3328337493841,-1.39520195090434,0.215132838837904,-6.48530442140254,8.85528026856902e-11,6.5489954275381e-09
"ENSG00000102996",165.316302707453,1.26674502204697,0.287635793067697,4.40398953321096,1.0627807297498e-05,0.000224439302045212
"ENSG00000103005",643.603155387949,0.352707460038792,0.107752310867847,3.27331689871013,0.00106293232841357,0.0110837479205753
"ENSG00000103035",714.460265020651,0.301871955230658,0.0993267519091499,3.03918077887786,0.00237222457497868,0.0210527785774614
"ENSG00000103064",780.765443622071,1.42510295580542,0.173580521385106,8.21003960832502,2.21115543381283e-16,3.87794545844412e-14
"ENSG00000103111",925.001442347026,0.413229023490704,0.102908197337592,4.01551124382345,5.9317070630803e-05,0.000983189789078521
"ENSG00000103150",151.998590220332,0.767831485169057,0.205645856636247,3.73375616571367,0.000188645135503942,0.00262975031817191
"ENSG00000103175",250.457907082079,1.70909270418386,0.36329350909175,4.70444051823736,2.54563068270773e-06,6.39533274516547e-05
"ENSG00000103187",2197.13166211181,0.364247425787517,0.14678768849078,2.48145760405782,0.0130846274614919,0.0783623433422029
"ENSG00000103196",3082.088884672,2.70058097148248,0.260942315270296,10.349340882812,4.21376684017566e-25,2.09720314491445e-22
"ENSG00000103222",5088.55799962468,-0.400581946150162,0.125747406389032,-3.18560801891101,0.00144450167360405,0.0141567314100152
"ENSG00000103248",286.038147781001,-0.420315469882717,0.163845741129463,-2.5653121465672,0.0103083022913044,0.0654126074067436
"ENSG00000103257",403.745805891872,-1.16593524452102,0.287682919361636,-4.05284834813346,5.05978032741707e-05,0.000855609317992519
"ENSG00000103316",13.1116347341909,-1.46559934805813,0.59146165309945,-2.47792792715794,0.01321478360456,0.0788118466353079
"ENSG00000103342",2363.04665224185,0.232610273414303,0.0820860428981271,2.83373720064669,0.00460071497621517,0.0350091596227282
"ENSG00000103365",1205.06025652473,-0.41431068280642,0.14804959698075,-2.79845870070345,0.00513471353802898,0.0380965954080595
"ENSG00000103381",663.159608924778,0.932159350671476,0.156597002681512,5.95260020759981,2.639154406691e-09,1.38943703931543e-07
"ENSG00000103404",244.968418394297,0.528693607612109,0.131968311745511,4.00621634556973,6.1699140304796e-05,0.00101626982890234
"ENSG00000103479",2340.67547512575,0.337001473214771,0.119302948995993,2.82475392310788,0.00473169398237756,0.0358433322446171
"ENSG00000103485",865.199817057682,-1.21089320837385,0.137729490927995,-8.79182229031035,1.47153401899901e-18,3.30467060486179e-16
"ENSG00000103502",3319.8658763862,0.822577413906638,0.0836941029863963,9.82837959372526,8.4974989042157e-23,3.24254952579636e-20
"ENSG00000103540",364.297328601888,-0.274834241997191,0.100791703292937,-2.72675461390332,0.00639605850383562,0.0451893002259387
"ENSG00000103647",544.421110534088,-1.2634105875843,0.261234468779841,-4.83630890473744,1.32272312877603e-06,3.53526072807121e-05
"ENSG00000103710",1054.92511217113,-1.03360479099669,0.263682092646072,-3.91988997290026,8.85894040501414e-05,0.00138369285460844
"ENSG00000103742",370.827770473622,-2.13197726346919,0.652875936299114,-3.26551668538205,0.00109264567997556,0.011342204169532
"ENSG00000103876",374.627756944571,-0.39939133704841,0.143354901387824,-2.78603196111111,0.00533576104495305,0.0392194611878514
"ENSG00000103978",749.226110449585,0.40279823569049,0.140732534549472,2.86215434817521,0.00420771940386601,0.0326390702705108
"ENSG00000103994",11045.6413215585,0.512585645742401,0.195729713152705,2.61884431078939,0.0088228204309002,0.0579430236216217
"ENSG00000104047",1273.75750494198,-0.420557708480607,0.101000043902984,-4.16393589773658,3.12807970341322e-05,0.000568643511731041
"ENSG00000104067",3251.11620904561,0.302737389209019,0.114621104706165,2.64120111200373,0.00826126639925995,0.0548616014216992
"ENSG00000104081",194.475960683384,-0.69968827902214,0.263470718631937,-2.65565859711184,0.00791537036974709,0.0530041983123246
"ENSG00000104093",608.75465757484,-0.463743708745172,0.121192107135153,-3.826517416914,0.000129968957639718,0.00191930902560979
"ENSG00000104142",887.816736880945,0.436835378522059,0.135471109455331,3.22456485577167,0.00126164275644365,0.0127096014003883
"ENSG00000104205",87.6007414557984,0.61424496230887,0.195983488342897,3.13416690101042,0.00172342799849669,0.0162920567722364
"ENSG00000104313",89.7775010217567,-0.954949442334866,0.230473325924338,-4.14342717754837,3.42153753152703e-05,0.000610949211916324
"ENSG00000104320",750.40806311415,-0.338635880561789,0.127657695678711,-2.65268677114514,0.00798539355461538,0.0533566844369529
"ENSG00000104331",2599.79780919167,0.317754025246384,0.0969394518603274,3.27786075894271,0.0010459697757328,0.0109318745268291
"ENSG00000104343",368.114704928602,0.4451570561978,0.153251072459222,2.90475654789463,0.00367538856758198,0.0294911897481578
"ENSG00000104365",1010.4860665523,0.25383235856764,0.0883812742599951,2.87201514905669,0.0040786341471138,0.0319065623700513
"ENSG00000104388",2806.80744769411,0.414917986272222,0.105223064998865,3.94322277417692,8.0393912148723e-05,0.00127186760499891
"ENSG00000104415",364.296628720582,-0.846430556496838,0.308122926983953,-2.74705477058161,0.00601330915733,0.0429372191284343
"ENSG00000104611",839.856661713068,-0.538337217862408,0.222003477831723,-2.42490443447226,0.0153124169877352,0.0876525206183224
"ENSG00000104671",236.133918052211,0.346120399320696,0.123651653144256,2.79915707165598,0.00512362073628355,0.0380449499430087
"ENSG00000104687",1144.03465404013,0.791624260067749,0.163450309124859,4.84321054090532,1.27757787604118e-06,3.43956090457577e-05
"ENSG00000104695",1932.62665710459,0.56592104315727,0.149976140122435,3.77340717460305,0.000161033151285749,0.0023005628246137
"ENSG00000104738",515.52427107124,-0.476900671133501,0.153157855099239,-3.11378525655437,0.00184703868158375,0.0172468290207341
"ENSG00000104756",1778.58442176056,0.826732190596315,0.105598017987018,7.82905026397323,4.91569102631995e-15,6.91011070608259e-13
"ENSG00000104825",419.367004266395,0.338332653549742,0.106710280042839,3.17057225802348,0.00152138988791494,0.0147532358009235
"ENSG00000104885",299.145013642985,0.356642536354096,0.126706850692124,2.81470602738502,0.00488218717195862,0.0366648300843224
"ENSG00000104886",481.574539085162,0.40614474076737,0.131124226428444,3.09740428469951,0.0019522342890906,0.0179303712885803
"ENSG00000104894",23.775875927262,-1.1814022190793,0.37161950009439,-3.17906412009926,0.00147751402970182,0.0144036108295177
"ENSG00000104936",1257.89620772847,0.822508329569545,0.17937264747819,4.58547242923174,4.52961047572479e-06,0.000105053875202106
"ENSG00000104951",7.10203025372704,-2.26210633350771,0.698517029713948,-3.23844120798898,0.00120184788637868,0.0122343995730589
"ENSG00000104964",3353.13716013231,0.374036646881918,0.0820793429049107,4.55701317340273,5.18861710728372e-06,0.000118989270274757
"ENSG00000105058",1608.19643599482,0.22421447218257,0.0944472774083684,2.37396437816961,0.0175982481834317,0.0970856022462238
"ENSG00000105137",1403.75963662239,0.52941122708728,0.10564413969529,5.01126923475609,5.4072199185627e-07,1.61122904207657e-05
"ENSG00000105173",52.5270479935718,-0.688312425050461,0.290937826789818,-2.36584026437964,0.0179892040833798,0.0985100236779871
"ENSG00000105186",542.605222624937,0.384388143547889,0.110896223649597,3.46619687215368,0.000527876598953184,0.00625134891943594
"ENSG00000105204",419.722003553351,-0.361360516565508,0.124756727659013,-2.89652128062532,0.0037732505006324,0.0299889546694629
"ENSG00000105281",5235.65486999639,0.406920582650387,0.0983539714115114,4.1373070838984,3.51405678007016e-05,0.000625230488937121
"ENSG00000105290",87.4040640566655,-0.61589064167124,0.247026822456978,-2.49321363382919,0.0126592653493369,0.0762828440471334
"ENSG00000105327",292.687773112398,-0.752395118581917,0.224488209008099,-3.35160194785452,0.000803454502503903,0.00882793237685523
"ENSG00000105339",547.825524082279,0.387613808299105,0.159670786221404,2.42758125936469,0.0151998813940737,0.0870895506757519
"ENSG00000105402",1676.51324302623,0.344937301532868,0.0865880056312781,3.98366146694418,6.78615257428344e-05,0.00110688219358219
"ENSG00000105404",1776.18770918785,0.331458008134524,0.138747101900158,2.38893644332146,0.0168972252035014,0.0944633886224886
"ENSG00000105419",884.861911595927,0.683444630913569,0.159470739088134,4.28570554586728,1.82160133473142e-05,0.000359922624239046
"ENSG00000105486",143.60575042145,-1.00914504826066,0.216038253915227,-4.67114055021316,2.99531890005066e-06,7.40386544220575e-05
"ENSG00000105516",84.5743051728046,-1.65511927778111,0.203731571733011,-8.12401957979362,4.50992962212343e-16,7.48201387309936e-14
"ENSG00000105552",508.165826064316,0.75044674938563,0.16252040860896,4.6175539171285,3.8828981453949e-06,9.22626701257383e-05
"ENSG00000105559",1206.90462122017,-0.57263548320186,0.212038868284019,-2.70061563635038,0.00692112725240222,0.0478964894223927
"ENSG00000105607",184.034075661821,0.453437997252275,0.154742333167255,2.93027762973026,0.00338659283203083,0.027705067526365
"ENSG00000105643",321.484460916368,0.79143574870087,0.141834173816393,5.58000746509369,2.4050826214983e-08,1.01581643291035e-06
"ENSG00000105655",118.269990898803,-0.61387030870684,0.229498660827073,-2.67483176805721,0.00747667580231896,0.0508994398889847
"ENSG00000105664",5.61471458639355,2.08206265828094,0.744264314871056,2.79747747766419,0.00515033578521591,0.0381602511849891
"ENSG00000105711",101.370727054434,-1.286351428699,0.245079196535388,-5.24871734069544,1.53161868317597e-07,5.26208172587415e-06
"ENSG00000105726",887.12736464533,0.326559419904285,0.107784372145166,3.02974738735287,0.00244758361630483,0.0216277602179719
"ENSG00000105750",41.1540592393291,-0.901782139755337,0.265082474191069,-3.40189272228288,0.000669209013243953,0.00760239603879543
"ENSG00000105771",583.560982865607,-0.342026744540179,0.0922377173979545,-3.70810070098032,0.000208819618129844,0.00287920013405582
"ENSG00000105778",762.973292418923,0.292760862084207,0.109057448379978,2.68446462330724,0.00726460710356831,0.0497402054075049
"ENSG00000105792",247.205672260962,0.865115875192573,0.295644836359953,2.92619984791237,0.00343130435652563,0.0279838218447385
"ENSG00000105810",1427.52193729455,-0.714316308920169,0.224416768465678,-3.1829899066986,0.00145762695335861,0.0142550187711624
"ENSG00000105835",2640.34214038423,1.05565165776909,0.155196652473285,6.8020259518858,1.031580090253e-11,9.40423136733119e-10
"ENSG00000105855",1835.4232820765,-0.468071207647439,0.119542090322134,-3.91553474082736,9.02040538784124e-05,0.00140414848027977
"ENSG00000105889",230.619819110673,1.03901889946033,0.3127736654834,3.3219513473249,0.000893902791065167,0.00961849415948528
"ENSG00000105971",1473.28075328733,0.616659751277861,0.177632044531003,3.47155690802304,0.000517449643102804,0.0061443712112069
"ENSG00000105974",12275.5795046791,0.676071585232738,0.188118358259492,3.59386288232517,0.00032581134359358,0.00417523722496575
"ENSG00000105989",333.209551189312,-3.11651041077227,0.903545940858696,-3.4491997250416,0.000562250670709991,0.00656137268765811
"ENSG00000105993",2096.00111768232,0.337939914458696,0.102179645536777,3.3073114775786,0.000941960906620379,0.010020918599315
"ENSG00000105996",57.1306849246084,-0.763942159062593,0.239308149665413,-3.19229478866763,0.00141147199885175,0.013904403199523
"ENSG00000105997",126.671359258066,-0.729884660904451,0.249422075417339,-2.926303374243,0.00343016260856422,0.0279838218447385
"ENSG00000106003",16.4281623709883,-2.63248146977879,0.604957499125484,-4.3515147321659,1.3520023534551e-05,0.000278491312515388
"ENSG00000106018",4.26311255692112,2.01650048495998,0.837684676997645,2.40723095495472,0.0160740010162234,0.0908541217660387
"ENSG00000106034",2427.53637241083,1.09511006631952,0.336647698514606,3.25298545378889,0.0011419934301024,0.0117550637313223
"ENSG00000106077",88.3445817449535,-0.575201118316912,0.197709285480298,-2.90932778862443,0.00362206875436931,0.0291547284684826
"ENSG00000106086",469.812929011896,0.668426024346308,0.144529496342083,4.62484158087862,3.7488481334877e-06,9.00065689415593e-05
"ENSG00000106105",2894.70017045534,-0.321135923051702,0.110226562129433,-2.91341684660917,0.00357497033832398,0.0288868270207267
"ENSG00000106123",2287.85993737051,1.32844086152755,0.33925470484399,3.91576253051064,9.01189191876285e-05,0.00140414848027977
"ENSG00000106211",8366.62154288652,0.477807132040122,0.116083719733419,4.11605635258228,3.8541011172047e-05,0.000679820613729162
"ENSG00000106261",2975.61327702449,-0.345518184719997,0.114498093240695,-3.01767632054498,0.00254720811361636,0.0222729522375334
"ENSG00000106299",1416.96152720538,0.365789382002835,0.15027674076735,2.43410510592008,0.0149286594393263,0.0858192322288195
"ENSG00000106333",5778.41179628024,-0.614115709403188,0.123732293523166,-4.96326134363789,6.93192058557889e-07,1.98833828011581e-05
"ENSG00000106348",847.961030834615,0.437386940868981,0.153760895617218,2.84459152708006,0.00444684080547042,0.0340951331362696
"ENSG00000106397",1764.41604975296,0.327462777824122,0.121076553079585,2.70459283399715,0.00683881576169417,0.0474695786851105
"ENSG00000106415",216.918266036425,0.581146103933482,0.203072400841677,2.86176802719029,0.00421285125461147,0.0326651182541769
"ENSG00000106443",616.984316653947,-0.380735476522388,0.128194684797322,-2.96997864712049,0.00297820449325792,0.0250313262178661
"ENSG00000106462",103.242119546641,-0.941311984917564,0.247001600134652,-3.81095500759675,0.000138430963160811,0.00202962276003689
"ENSG00000106477",191.920722386128,-0.384484703774308,0.146180475030104,-2.63020559821773,0.00853332436362155,0.0563634032123712
"ENSG00000106484",677.207250627007,-1.77264989751807,0.611223965052721,-2.90016425871844,0.0037296715557635,0.0297269954423061
"ENSG00000106524",340.855326811757,-0.64764265549685,0.117665805827227,-5.50408549827812,3.71089438464409e-08,1.50189274930156e-06
"ENSG00000106571",811.06048348513,-0.509181069647857,0.109753553058993,-4.63931285554074,3.49569523677202e-06,8.45903124640693e-05
"ENSG00000106603",414.34358826324,-0.368846455663884,0.148809978512114,-2.47864060832357,0.0131884117731709,0.0787243445066261
"ENSG00000106615",2192.91488024149,0.956370478907097,0.145697761065939,6.56407121091083,5.23581772674088e-11,4.06825246573558e-09
"ENSG00000106617",1018.35402511812,1.57423128304687,0.259157325379558,6.07442325136391,1.24434130300476e-09,7.20657026768712e-08
"ENSG00000106772",5662.97867147975,0.818928653626455,0.226423051343202,3.61680777981018,0.000298258623587528,0.00389258154030074
"ENSG00000106780",1353.02221691822,0.305487057874572,0.112721164462383,2.71011268674854,0.00672603523797927,0.0469166435255258
"ENSG00000106948",522.17936140944,-0.772105130512143,0.246069580803394,-3.13775123276633,0.00170249302617347,0.0161212587303489
"ENSG00000106976",884.737400832367,-1.75519510123771,0.203169283434988,-8.63907708666677,5.66689310947905e-18,1.21343996059368e-15
"ENSG00000106991",2739.50658609613,-0.421211617179584,0.143287779716543,-2.93961995930734,0.00328615037040731,0.0270879404973369
"ENSG00000106993",403.690397298842,0.58071853638206,0.16957859005131,3.42448027316627,0.00061597656279056,0.00708950525236761
"ENSG00000107104",1276.70745444015,1.23018246447967,0.265755717386802,4.62899717295326,3.67440784220736e-06,8.84499613258152e-05
"ENSG00000107130",1076.00295965776,-0.487502061647382,0.150707602412819,-3.23475427810213,0.00121747458530257,0.0123593133893864
"ENSG00000107249",695.768773029437,0.371684310854523,0.129616456997477,2.8675703646317,0.00413636813346968,0.0322654805257377
"ENSG00000107338",118.379025424899,-0.99556021364401,0.17729613400725,-5.61523926744675,1.96290435506964e-08,8.54536257650295e-07
"ENSG00000107362",200.424000507828,0.466518738984577,0.157255695459802,2.96662539070853,0.00301087559946359,0.0252483033534254
"ENSG00000107372",5461.98144381313,0.795947036530732,0.283555129593256,2.80702746472079,0.00500009784435828,0.0373140350498439
"ENSG00000107438",2869.90383613843,0.743247674099664,0.214214056252668,3.46964941097514,0.000521138122892397,0.00618347843625225
"ENSG00000107562",25136.0890181904,-1.94922987888133,0.27885649796663,-6.99008232942304,2.74724981110803e-12,2.77970358634914e-10
"ENSG00000107611",41.0818870131441,-1.54272316626899,0.341987426182474,-4.51105230239031,6.45068113906775e-06,0.000143292271623562
"ENSG00000107623",4138.02825603978,-0.869406295576585,0.364432463000776,-2.38564448517511,0.0170492237163395,0.0950246533705786
"ENSG00000107679",660.738304409611,0.305740557850323,0.117818542091234,2.59501223172131,0.00945875527505002,0.0611597536481903
"ENSG00000107731",562.138709812938,-1.02602280559074,0.245816348809921,-4.17394046636058,2.99376017634912e-05,0.000548012859318778
"ENSG00000107796",2427.81163733981,1.18026766995968,0.287109692921807,4.11085971340271,3.94188655555108e-05,0.000693975534612554
"ENSG00000107821",484.072319145679,-1.0842780314957,0.312250022550313,-3.47246742414884,0.000515697593334921,0.00613852823168469
"ENSG00000107882",736.638421784467,-0.491362029865911,0.0997120322496594,-4.92781080457408,8.31560795758832e-07,2.33077504625554e-05
"ENSG00000107929",1240.24529431945,0.599713199771221,0.149034445001109,4.02399055981158,5.72202117257371e-05,0.000950144453498151
"ENSG00000107937",774.497073563299,0.50092416000955,0.152269426985781,3.28972249994956,0.00100286233044616,0.0105832147937915
"ENSG00000107968",536.65948634498,1.13229699443856,0.176614893492201,6.41110708190958,1.44466675842345e-10,1.00013302091608e-08
"ENSG00000108061",1266.62469445105,0.275224385239721,0.0942880422011377,2.91897444060409,0.00351185016971176,0.0285018602358934
"ENSG00000108256",2441.31434277646,0.389856547482548,0.071489299022317,5.45335529672554,4.94281701846807e-08,1.94491400416858e-06
"ENSG00000108262",1191.10684941171,0.585329781809823,0.162247542230121,3.6076341975007,0.00030900172480964,0.00400399254593208
"ENSG00000108270",727.069820138777,0.248610729321394,0.0985460187152761,2.52278816092705,0.011642851507975,0.0715821008133112
"ENSG00000108352",55.4026181401985,-0.661537785222959,0.261240133057497,-2.53229768902835,0.0113317740740298,0.070166314584149
"ENSG00000108387",19.0736661708649,1.93286767862343,0.477671975026891,4.04643307473632,5.20039835490334e-05,0.000876169585595105
"ENSG00000108424",4783.92439767057,0.224842920964362,0.0919211313558006,2.44604170605841,0.0144434291774593,0.0837982823890716
"ENSG00000108468",1454.47242612934,-0.46604671929231,0.0898367492039979,-5.18770685072351,2.1289938900005e-07,7.00096830077843e-06
"ENSG00000108588",1295.79822656448,0.268192629725718,0.0808207011355803,3.31836554196447,0.000905459040227917,0.00972246543778256
"ENSG00000108602",7.42542324810674,-2.47521968738181,0.835637727431686,-2.9620726854798,0.00305575638005633,0.0255432381927995
"ENSG00000108604",2178.07637654574,1.27768101356386,0.185391092530787,6.89181446703906,5.50851891921719e-12,5.23096107704297e-10
"ENSG00000108639",365.694319323404,0.715576039812438,0.288371093385181,2.48144164316995,0.0130852134551873,0.0783623433422029
"ENSG00000108641",173.58893431,-0.543811500018269,0.213372476228138,-2.54864877434719,0.0108141150157549,0.0677814595014043
"ENSG00000108684",7.44566527361518,-2.35197239565666,0.758283425505176,-3.10170619130934,0.00192408822435091,0.0176983439817293
"ENSG00000108700",15.0226558747118,-3.69004699627955,1.00151319100625,-3.6844716868602,0.000229177497583358,0.00311231830235806
"ENSG00000108733",212.960825488762,-0.347247521199208,0.136565331292557,-2.54272089345513,0.0109993051609711,0.0687126930742885
"ENSG00000108788",521.924254245002,0.275971151569607,0.104025876515956,2.65290868784246,0.00798014557673322,0.0533409730655326
"ENSG00000108797",1571.48265807033,-0.613099824654472,0.160691037316485,-3.81539527588559,0.000135965110834904,0.00199824223146429
"ENSG00000108799",1334.3997369486,0.349886265475277,0.143153916960457,2.44412638441409,0.0145203388971313,0.084059113734886
"ENSG00000108821",100989.91598642,-1.29947097747104,0.115311208463727,-11.2692512270376,1.86146142477376e-29,1.63232438748613e-26
"ENSG00000108828",12535.7513269333,-0.606036125683572,0.164424170585012,-3.68580923064613,0.000227977079738626,0.00309830105046996
"ENSG00000108829",1662.04336576049,0.499621280826461,0.167617388328225,2.98072464801868,0.00287567231619424,0.0244259712650908
"ENSG00000108830",158.261075547043,-2.36508861287982,0.297030965206662,-7.9624311601125,1.68691467333429e-15,2.63258760249584e-13
"ENSG00000108840",2773.76190510799,0.568099788189089,0.154449633380965,3.67822037354933,0.000234866993421697,0.00318020270872099
"ENSG00000108846",411.608275508612,0.803180933532281,0.28696892590003,2.79884287475809,0.0051286087017437,0.038066638146961
"ENSG00000108861",2104.71556456553,0.503266366925016,0.146339408950979,3.43903512070082,0.000583791491951066,0.00677411488612406
"ENSG00000108946",7472.05250722223,0.267794530827809,0.0931995757617257,2.87334495505058,0.00406150378960741,0.0318130975268483
"ENSG00000108950",1011.56493667117,1.08600603859764,0.19835268135008,5.4751265836478,4.37198972239552e-08,1.73888100945818e-06
"ENSG00000108960",1723.12310209931,1.64295850691069,0.230432014579072,7.1299055815307,1.00437800613169e-12,1.12778176725092e-10
"ENSG00000109133",716.305525604687,0.281769756349684,0.106031061224169,2.65742654177506,0.00787397482880981,0.052850206609234
"ENSG00000109184",1178.87841804263,0.349359078740812,0.113091836438984,3.08916266409115,0.00200721507901508,0.0183986389646902
"ENSG00000109189",647.358014551158,0.731648792412096,0.123784409906722,5.91066995402273,3.4071910609259e-09,1.7477276709457e-07
"ENSG00000109265",81.4662479551366,-1.33818042108661,0.507600140092038,-2.63628851805276,0.00838184296180199,0.0554822567007849
"ENSG00000109339",774.984176418061,-0.746450581294872,0.173244951088712,-4.30864262770143,1.64259534428517e-05,0.000328429894299799
"ENSG00000109501",1971.97804910449,0.523024238319825,0.197406913196883,2.64947275579041,0.00806174718727532,0.0537498459281952
"ENSG00000109519",324.788134165784,0.465758324169086,0.189765626943738,2.45438719156012,0.0141124935895555,0.0825545010964626
"ENSG00000109572",1732.04812406625,-0.388870497844736,0.107788752439073,-3.60770942278548,0.000308912174248696,0.00400399254593208
"ENSG00000109586",374.984047236091,0.35087253535084,0.129474928838932,2.7099650758436,0.0067290293062108,0.0469197556508413
"ENSG00000109625",41.4971423052559,-1.77448850800325,0.315463204948982,-5.62502529665933,1.85480791658079e-08,8.11313249022216e-07
"ENSG00000109654",1279.9902328612,-0.866408981098699,0.160169293301908,-5.40933260825205,6.32600468870411e-08,2.40688794096046e-06
"ENSG00000109674",47.9137964257685,-1.36442812239819,0.353892738642017,-3.85548493488132,0.000115500443729656,0.00172922005795254
"ENSG00000109680",595.685841173005,-0.735264182990347,0.247398173396541,-2.97198711249914,0.00295879103513857,0.0249136428496008
"ENSG00000109685",829.66643793184,-0.347284976121857,0.0875390677879759,-3.96719984456539,7.27220114735774e-05,0.00117060825287231
"ENSG00000109686",5937.33109226113,0.734484351553613,0.126409528457011,5.8103559163532,6.2340165656961e-09,3.01310800675312e-07
"ENSG00000109689",1142.66277519747,-1.02090702133394,0.179385207556808,-5.69114385315546,1.26191135451893e-08,5.69018268131101e-07
"ENSG00000109736",1043.75781657654,0.499744788729316,0.122486294276321,4.08000578090742,4.5034580794846e-05,0.000777236930962596
"ENSG00000109775",324.127156262333,-0.504580968992399,0.108517628892508,-4.64976035821989,3.32320932068997e-06,8.0841346949149e-05
"ENSG00000109814",1778.54005918853,0.404988521809851,0.13693307673849,2.95756534108471,0.00310079022667496,0.02582589417649
"ENSG00000109861",4057.99873271313,1.00953491679097,0.236300397206348,4.27225230565059,1.93508447769404e-05,0.000378688423557235
"ENSG00000109881",67.0429297128855,-1.31311523938191,0.220608260663712,-5.95224873008533,2.64483006519691e-09,1.38943703931543e-07
"ENSG00000109906",385.071327676389,7.17614939620627,0.496359299846177,14.457570148137,2.24587292290576e-47,5.16971873441369e-44
"ENSG00000110031",109.555365102584,-0.514643461858789,0.196237883458428,-2.62254898386027,0.00872747209891885,0.0574192206865276
"ENSG00000110047",2038.85525994353,0.396106827003828,0.156432852821269,2.53212045845891,0.0113375035197603,0.0701781940559279
"ENSG00000110057",335.308379022478,0.6972383783065,0.151185665448488,4.6118021588764,3.99192847261135e-06,9.44876128832108e-05
"ENSG00000110090",2273.74123582068,0.729937173422325,0.160731829980726,4.54133554946679,5.58989800598017e-06,0.000127241003436495
